,esm2_pca_0,esm2_pca_1,esm2_pca_2,esm2_pca_3,esm2_pca_4,esm2_pca_5,esm2_pca_6,esm2_pca_7,esm2_pca_8,esm2_pca_9,esm2_pca_10,esm2_pca_11,esm2_pca_12,esm2_pca_13,esm2_pca_14,esm2_pca_15,esm2_pca_16,esm2_pca_17,esm2_pca_18,esm2_pca_19,esm2_pca_20,esm2_pca_21,esm2_pca_22,esm2_pca_23,esm2_pca_24,esm2_pca_25,esm2_pca_26,esm2_pca_27,esm2_pca_28,esm2_pca_29,esm2_pca_30,esm2_pca_31,esm2_pca_32,esm2_pca_33,esm2_pca_34,esm2_pca_35,esm2_pca_36,esm2_pca_37,esm2_pca_38,esm2_pca_39,esm2_pca_40,esm2_pca_41,esm2_pca_42,esm2_pca_43,esm2_pca_44,esm2_pca_45,esm2_pca_46,esm2_pca_47,esm2_pca_48,esm2_pca_49,esm2_pca_50,esm2_pca_51,esm2_pca_52,esm2_pca_53,esm2_pca_54,esm2_pca_55,esm2_pca_56,esm2_pca_57,esm2_pca_58,esm2_pca_59,esm2_pca_60,esm2_pca_61,esm2_pca_62,esm2_pca_63,esm2_pca_64,esm2_pca_65,esm2_pca_66,esm2_pca_67,esm2_pca_68,esm2_pca_69,esm2_pca_70,esm2_pca_71,esm2_pca_72,esm2_pca_73,esm2_pca_74,esm2_pca_75,esm2_pca_76,esm2_pca_77,esm2_pca_78,esm2_pca_79,esm2_pca_80,esm2_pca_81,esm2_pca_82,esm2_pca_83,esm2_pca_84,esm2_pca_85,esm2_pca_86,esm2_pca_87,esm2_pca_88,esm2_pca_89,esm2_pca_90,esm2_pca_91,esm2_pca_92,esm2_pca_93,esm2_pca_94,esm2_pca_95,esm2_pca_96,esm2_pca_97,esm2_pca_98,esm2_pca_99,esm2_pca_100,esm2_pca_101,esm2_pca_102,esm2_pca_103,esm2_pca_104,esm2_pca_105,esm2_pca_106,esm2_pca_107,esm2_pca_108,esm2_pca_109,esm2_pca_110,esm2_pca_111,esm2_pca_112,esm2_pca_113,esm2_pca_114,esm2_pca_115,esm2_pca_116,esm2_pca_117,esm2_pca_118,esm2_pca_119,esm2_pca_120,esm2_pca_121,esm2_pca_122,esm2_pca_123,esm2_pca_124,esm2_pca_125,esm2_pca_126,esm2_pca_127
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,-0.799192265,-1.083285898,-0.737872296,-0.245135612,-0.948139602,1.1696118514212204,0.13780965148516564,0.04963828235223647,0.514557120816749,-0.853402676,1.888659762591066,-0.507691193,0.6918175404730361,2.066135045313791,-0.070996006,-0.910013634,0.4235877537804227,-0.086210986,-0.560983037,1.6338795217383206,-0.70853601,-0.392482393,-0.625318078,-0.891027441,-0.337564277,-0.806876761,-1.070556784,1.6310444297287456,-0.712766304,1.32025012066231,-2.161493702,-0.079810433,-0.994243631,1.378869292762083,0.12196867274546447,-0.886957279,-1.82485158,0.007552766692745213,0.47772229413998535,2.8161854343540496,-1.709363879,0.18494949312247808,1.052871940510951,-0.007086915,-1.105534311,0.62139764120445,0.16173591795719114,0.665040142684064,-2.017391162,0.002777010536405931,0.7086830908702236,1.116553848815059,-0.41182846,-0.46562553,0.5817828166400115,-0.357377129,-0.785679921,-1.094707502,-0.592680769,-1.143649282,0.6985043481713639,0.975277906395707,-0.280834264,-0.341246295,-0.977374087,-2.002418143,-0.433598421,0.14561172326644076,1.257906731105281,-1.51480827,-0.232835957,0.2866425249484236,-0.677468053,0.37038102631677716,0.3018500173188172,1.5821156608528957,-0.843851527,-0.487038712,1.535032476509036,0.9103032517997814,0.303907537607518,1.0475509566928844,1.3985621922219607,0.09576065603683014,1.6796326561609491,-0.318470518,0.937374076494446,0.2220975230002824,-0.289396315,0.6771376022834914,-0.106507336,0.9904202975342641,2.5031498000573666,-0.31200222,0.1222991383129437,1.1856991388147688,-0.126901157,0.9971251092095068,-0.48145535,1.1113752572127038,-0.033726943,-1.063174982,0.5148255063367472,-0.273714102,-0.550389195,0.7323028326725864,-0.668182498,-0.537582133,0.40536601675552464,0.9664149585634301,-1.215001127,0.4017942928573462,-0.459087326,-0.967345418,-1.607243892,-0.939124739,-0.107270855,-0.059745969,-1.014151619,0.9220088330837448,0.4981038125344427,0.2807624418439343,0.3030421642114254,-0.006691075,0.424816333926596,-0.182156655,0.01895153960931957,-0.753324845
WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION,-1.856068569,0.1680802584184673,1.2483369987571842,0.015218041480694357,-0.021404409,1.0670296185899477,-0.079586241,0.5650169428674695,-0.048092718,0.43582596278052343,-0.543578354,-1.101494034,-0.081907843,0.9755705470274274,2.9871769891887334,-0.018878058,0.24188106065949974,-0.979730633,0.610018378404602,0.7275085012309979,-2.467955728,-0.597383374,1.5667692123962242,1.3894628986812059,0.794415300425855,-0.951360757,-0.176195622,-1.684282063,0.820431095921292,-0.189854724,-1.823141923,1.5508015326014255,2.1133050733850096,-1.203608827,-0.293756301,1.5511692965224324,-0.152981822,2.1507016315491527,1.0899737218480892,-0.343155856,-0.968520074,-0.923829992,1.241016822180535,1.3879715427678383,0.8822327434064625,0.9674093801418374,-0.210290142,-0.954533073,-0.875112583,2.217193997120952,0.38514270697325836,0.2824472973085002,1.1820598350453362,-0.552581201,-0.238739861,-0.174520514,0.11451807388600029,1.438273085663421,-0.013720692,0.904543080989129,0.53868848911322,0.8050929647761149,-0.244089097,-0.338572457,-0.518039234,-0.569710151,0.029350741331587007,0.7323319790929465,-1.426217239,-0.2851674,0.43220108571306154,-1.035453871,-0.859091146,1.1062938172729093,0.9677865075502647,0.048071509418167305,-1.200823362,-0.202496092,-0.238570361,0.0023729072200341767,0.6913345284615057,0.9750069419676427,1.3798464468923366,0.4083095291959133,0.6336643302868109,0.6051722984609144,-0.63255692,0.6026431449076064,1.7737700954607736,1.165460710937733,-0.781530547,0.6589548582049866,-0.89330471,-1.761611192,-0.778226681,1.6948635441610411,-0.327984193,0.8042349679900975,-0.912531285,0.03271294997002858,0.26020217574308085,1.4427232716197886,-1.472469449,-0.084759868,1.2318391047605342,-0.741049496,0.6791503133757317,-1.085104731,-1.02675271,-0.048045948,-0.265584926,0.8736738919541412,1.0605121758852445,0.18469014982099444,-0.791801362,-0.367701065,-0.337784858,1.8004319355044007,2.568669679219705,-0.137963731,0.6090192004253803,0.8905616904657714,-0.089242065,-0.886958499,-1.092621967,-0.03021123,1.3853313874661817,-1.030959793
WP_CILIOPATHIES,0.28353207028450556,-0.33686536,2.353318901983934,-0.882245378,-1.054104759,-0.055980739,-0.209760568,-1.557580131,-0.014749589,0.6788286409946742,1.1902000146597136,0.9587785134563928,-0.478894936,-0.453283648,1.2768594299096012,-0.494320214,0.9555044530085224,-0.70061438,0.4412791311131505,-0.507359967,0.0023772865410283273,2.404900277991566,-0.534985255,1.6252926884321794,-1.818772272,-0.933344925,-0.84552346,-1.011623036,0.4775699069523156,-0.334746781,1.1278754411211949,-0.176583532,-0.501520778,-2.806390213,-1.405973623,-2.00593117,0.8494513573963456,-0.62194393,-0.907462846,-2.229095644,-1.108222724,-0.529600059,0.3559181646710782,-2.175583232,0.714145060641323,-1.3705001,0.6704952719670252,0.2492724667781113,-0.453684182,-0.372742825,1.2271419317163297,-1.380128402,-1.457995319,-1.036972857,0.8819462075357032,-0.319366525,-0.188282938,0.04235820047349661,-2.707358199,2.1116564887677964,1.385502122299099,-1.029373918,-1.126574089,-0.609259819,-1.4607218,0.1443026602038634,-0.344080458,0.4065701841964121,-0.017156575,-0.541360084,0.24511287433993953,-1.396559076,2.1187031048896423,-0.549408365,-0.452903381,-0.553009693,2.3894161549208475,-0.806779816,-0.634525343,2.4041395926114113,0.03673929202274057,-1.88376268,0.5218891900828252,-2.328272299,-0.093192106,0.4588715264091276,-1.724672129,0.26954082203040236,-4.44569901,0.6186670386947799,-1.023042654,-3.036452345,-0.627793602,-3.026797849,0.26970571617614797,-0.438288776,1.1291985926978976,-1.501103338,1.4018419820544596,0.608063390554387,0.5082478447346528,3.0069730819534617,-3.218553006,-0.846217359,3.242599605398012,4.535873477680974,1.9078382521723152,-1.874483921,0.3859968865888685,3.6309171944709218,0.6732493033797741,0.3963469189814992,-0.490839477,-0.543083461,-1.918032627,-0.081030476,0.17644697293272574,0.379694422706625,-1.211896791,0.9555134755903003,5.141068732884545,0.7895978333936257,0.9396139054126225,-3.384979053,-0.205053382,-2.61927443,-3.542870414,2.678519512074856
WP_CIRCADIAN_RHYTHM_GENES,0.006584117716839523,-0.053656897,0.011787847285226924,-1.439216288,-2.238460522,0.8109331888579265,1.1804342212528243,-1.70642052,-0.650768869,-0.577188969,1.9079877824268159,1.8006072082681155,-0.278097676,0.9391907316790824,0.1265900920071306,0.8498285904294741,-0.967593247,0.2151805505314625,1.8607221772771287,0.0575059009215418,-0.031933253,1.1258776513133861,0.5520760216856082,-0.58931938,0.2632123107342855,0.5669830247596246,0.5547481674751281,-0.720244085,0.7530229806070616,0.49719037850960845,1.0211651767798915,0.11951351032493845,-0.944527286,0.35324950900805474,0.1864146521349163,2.051065436488664,1.2647065448032646,0.04944589508606195,-1.15383131,1.5704712512827523,-0.120856479,0.3825617319939364,0.1160247089888869,1.4738756972228495,0.008864036148833208,0.6351274712865782,-0.625989703,0.26889532298168894,1.1623665959262925,-0.842203603,0.34748281208688625,3.5134286586707373,1.67270244463046,1.2739871927712438,0.11077074384785184,1.2316159233095811,1.2180096626848083,0.7587468675175076,0.41205940009675224,-1.046315377,0.8785250761469401,0.6119889433742989,2.391080863340328,-0.74590363,-0.105997879,0.029645947704924368,-0.34845103,-1.363419465,-0.033933949,0.8832229862863589,1.4632310117359295,-0.18488641,1.453078474870503,-0.512295238,0.5383442975936007,-2.132762618,-0.305866703,0.3868679673912716,1.0697560483624116,-1.03931134,-0.838595414,0.8674949971288792,-0.23785198,0.33593939021586877,-0.462390242,0.43487670684982777,-0.965808828,-0.404080126,1.5055978135911294,-0.49068107,1.1277316685059964,0.618234654927883,-0.122486744,0.8322720774533063,-0.403366259,-0.940861888,1.7511918749107447,2.712145417516445,-0.100297094,-0.672739685,-0.547703459,-0.16969776,1.9902934296036545,0.28344446659079386,-0.327008296,-0.673403808,-0.657925361,0.33027088106838065,-0.399470118,2.2994989446791325,-2.209272866,-1.008127378,-0.454175998,1.6213358825271191,0.7395716147438754,-1.085892333,-0.904532426,1.4415564963800527,3.316033338545067,1.564888583758881,1.933658318499327,0.15436057274240456,-1.005004498,-0.994125955,-1.55788343,0.03523952829976622,0.7096984952089159,-1.452098288
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,0.8387832114328383,0.38924139639772093,-1.363831776,0.3228391724303548,-0.164681081,1.4360230051341047,0.26605801767339626,0.5165259618540546,-0.050132021,0.9042531085454413,0.26041196553997553,-1.224015469,-0.685467404,-1.404838382,-1.820445634,-0.846970129,-0.148327677,0.2830509890777649,-2.015922059,-1.367242018,-0.268943167,1.8453720854937834,-0.33937164,1.5984211651462241,1.3420207356527127,0.36307883835846577,-0.57023905,2.724498561379125,1.2568573887142385,0.23977626982530698,-0.626380782,0.04758103783284355,-0.948710769,-0.647857264,2.98108392879927,0.5302792919648619,-1.285702743,1.3254758790324663,0.17894899647925785,0.8839278140834939,1.0517591805543187,-1.601640008,-0.976772213,-2.46162223,1.635322460002637,1.2553506679000952,1.4986907316933964,-1.224427666,-0.727543399,-2.67131914,-1.26016121,-0.636229229,0.21082925465325472,-0.646821715,-1.981893619,0.132961751318465,-1.683981189,-1.193777314,1.8148072346326134,1.2884311714238186,3.9885161219282796,1.1776195922139294,2.7263106372140253,-1.52920134,3.6133147186856207,0.07363771496905187,1.9115672081268893,-0.193236912,4.051019972798093,-1.238905616,0.2396679151211827,2.446913874881041,2.878846607755961,0.4666292471847157,2.1403820414763897,2.5745424129095995,0.3112033157220738,0.10562486006116957,-1.390899197,-0.612614404,-1.306653512,0.21572460877418534,-0.396824721,-1.604147453,1.9472922722738237,-1.006028011,1.0144773384100672,-0.288083106,0.21401080327379554,0.2157057383145673,-0.211827727,2.0773865189916205,-1.337411872,-0.349063872,-0.388034499,-0.265896915,0.6869240385357583,-0.852777936,1.04156965394301,-1.404644471,-0.158045952,0.9062780811447583,1.1480659183604174,-0.335270009,0.4950094788522353,-0.013925908,0.9930851639590035,-1.040724224,-2.892234637,2.6664629281893553,0.3829426803406706,0.2507814698259487,1.290407967222758,-0.409650522,-1.177692688,0.6866240626846601,1.1650436918555969,0.38182229366274384,1.064214823886631,-1.358603755,-0.335950592,1.6025845681091757,0.7184166761321634,0.8989718637981645,1.9136360039487783,0.5091102484274975,3.1588605788501027,-0.604343788
WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,1.262813805836496,0.10248761583867898,0.4097706976849085,-1.178828447,0.4822165964752867,0.3355669897352393,-1.014216903,0.03092055595253062,0.8660201366982774,1.1527028010672535,-0.327394874,1.2054799994669305,-1.577233704,-0.211441802,-2.173070856,1.209057273321411,1.2915710364295407,-0.035866579,-2.340626518,-2.400188731,-1.41091787,2.9044093572169856,0.26645233696448445,0.07117158713157712,2.6293704783893315,0.10087539198106832,0.500360155600698,-2.466428707,0.531165144254772,-0.294798996,-2.538368236,0.43628812889021984,0.41915234317748007,-1.677079519,-1.227707711,-3.621244617,2.211385419747108,-0.632381594,-2.672863575,3.9962710288720147,0.1997208241566528,-0.231201279,-2.175760642,0.19804847044520665,-0.625439238,-1.06914867,-0.804776892,-1.329426822,1.1641680944456845,3.285429673108411,-0.325156622,0.5731698230176938,1.2570461164361477,0.5751829773066766,1.371220824726343,-0.276715785,-0.71277337,-2.160206693,1.0072994874556411,-0.565918065,2.3899585388068805,-1.057715179,0.9423528596706531,-0.571637657,0.03759914323977618,-0.260277654,1.9308769420160052,-1.301104704,-2.570855665,0.5506455178854648,-0.466944119,-2.026030992,0.34249199316942586,0.6742093165099019,-1.093593978,1.051550834386215,-0.277442224,-0.899772547,-0.343458343,0.49580314625853755,0.1555530127508569,-1.678835864,0.9497737668328886,0.45467782049175354,-0.245751653,1.8226382103612442,1.3330625343932152,2.185583158122547,-1.274675364,0.26041031831021194,0.05846503393510459,0.4620840485981369,-1.716283965,0.3823194515404071,0.3474283346522347,0.8043094022639177,-0.039901154,1.1581778837244572,-1.675554273,-0.686600816,-1.342472253,-0.321943209,1.0703201992184717,-0.756158103,0.005357873879979036,1.6165578007229209,0.7967800080781274,0.10978916807423385,-1.271854113,-1.108008588,1.1201954756740096,-1.528147707,-0.124665119,-0.156136462,1.0148998788707222,-1.205150746,-3.306974474,0.5197609030156618,2.777756940903021,0.9736453886663141,-0.795496259,-0.585475035,0.27891667009562304,-0.062127358,-0.361765191,0.011159198378479812,-0.769489165,0.21747095207400582
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,-0.215628826,-1.273810263,1.0462546172560234,1.6678090012715865,0.5257773665463518,-0.760305821,0.05805962432022683,-0.876772851,1.0379483418855444,-0.057418444,-1.091815162,1.389728413578533,-0.776596824,0.3940735722963697,-1.198563401,-1.977775878,-0.670098219,-1.032617903,-0.316523643,0.9833724565984402,-0.407377333,0.7958472287130508,0.6994884144967978,0.7497816291089201,0.3944412256749231,-0.851166311,-1.462015108,-0.99526999,-0.624277868,1.5814097267690297,-1.045897017,-1.813250799,-0.155108904,-2.264390742,1.2116671933805545,2.1351502595944485,2.6427771704766765,-0.087274524,-2.87068409,-2.487423254,0.808166734331218,-1.417253134,1.5915929369176394,2.47476500399225,2.2468916941270067,-1.209697874,0.41086336181038896,-0.285287936,-3.867594602,0.5132437838610457,1.7088853594619666,1.1636730887260518,1.5337156527063094,1.545526886438604,-1.558676298,-0.053804604,0.37279939694907527,-0.341421088,0.7246010479120567,0.8851366400166435,-0.037818504,-2.391016111,4.3667776451047295,-0.596016891,-3.74559206,1.6191688107153648,1.1456829416721046,-0.222389662,-0.403129257,-1.826347011,-1.394791289,-0.885113934,-1.41369108,-0.726193298,1.0067551911162216,-4.869788652,-2.058696536,-1.18625902,-0.853233041,-0.516797948,-2.393531464,2.2097655703493024,-2.251650094,1.4196835865082342,1.7337559714074282,-2.340185505,2.1223836051577547,1.5210783464063178,-1.671223686,-2.227034782,-0.883866392,-1.740028518,1.120541220760723,0.02050540044952763,0.5405590103544937,-1.714437208,-0.52527677,-1.914139711,2.2033258878116824,1.576535078440028,1.2509797298543233,-1.090789159,-0.724121875,-1.742326573,-0.133772994,1.7830114793013707,1.3295389818791519,-1.537128074,0.872824769875853,-1.954704402,0.502715365156684,0.02602949104115642,0.2175418703859166,0.1881630325210222,-1.542406162,-2.513829486,-0.575726417,-0.087398399,1.4458344900206885,-0.549630595,-1.08942438,-0.933878319,0.37519074991995793,-1.259730317,1.3022075574708034,2.3751475823770187,0.7623399886754462,-1.412235014
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING,-0.613233422,-0.223773646,0.45401225465154343,-0.613815228,-0.230422789,0.7632669441551752,0.1929231884560696,0.57388741212361,1.3669112628691387,0.18631414228709808,0.0779956147042282,-0.338913735,0.6199397317495702,0.1308833748826111,1.3249972788696969,-0.037713765,0.9585106763364758,0.06269652595752909,0.47991719077805883,2.5436500186645485,-0.580772904,0.2641078918498374,1.123854572455793,0.33830157775162034,0.49407431879486946,-0.093732335,-0.88721648,-0.796380994,0.2815809050771745,0.9311384413737268,-1.22103194,-0.304308248,0.6972169441135865,0.09679170168001691,-0.74724503,1.2477316479394525,-0.741208746,-0.214272468,0.07838992764682776,0.2287885009889955,1.0140779546097358,-0.704298341,0.6513246452765395,-0.135747844,-0.489028889,0.2741005219401953,-0.023935299,-0.281593345,0.01771232709413192,-0.200616113,-0.115059059,0.7196482244683596,0.019496236238628954,-0.034016683,-1.016197377,-0.108646774,-0.204868727,-0.348576937,-0.124115313,0.9062248464574755,0.49547485044550754,0.7696861610088901,0.0022732646996645473,-0.235043058,0.03974906862282266,-0.329332347,-0.374535774,-0.175222627,-0.044413006,-0.216058126,0.2672408905068035,-0.02442103,-0.15591509,-0.346008995,-0.328728305,0.0068895196308608785,0.6415280614857944,0.5275527346171689,1.4517890533440165,0.5268658683499067,0.29730661202201264,-0.755728023,-0.226162804,0.7878611312353534,-1.896579049,1.975681187429409,0.12144111832821523,0.31309819481028855,-0.553013569,-0.429013265,-0.803634682,0.7688128652854312,-0.080248659,2.2281863490977725,0.5931475592861764,1.0457431874853758,-0.843067357,0.458985523890646,-0.135840062,1.160056767921012,-1.075597008,0.795076163789881,0.09553624365511325,0.5047122633994726,-0.302995671,1.592225861366039,0.27796980494279044,-0.46355776,1.162522097593655,-0.870575379,0.7870153805995169,-0.677107542,0.283838949690569,-0.044247538,-0.222401621,-0.042186017,0.36300848089800886,0.5864207206371151,-0.355979584,0.4593083951986029,-1.684795853,-0.728618877,0.7636911815330918,-0.736210675,2.0245394450882714,-0.229625853,-0.498125759,-0.001002389
WP_CYCLINDEPENDENT_KINASE_46_INHIBITORS_IN_BREAST_CANCER,1.0473683365968616,0.34397967097113297,-1.513076468,-0.005085708,0.21103190935687843,1.1346464465108632,-1.803705154,-0.195474791,-0.700959173,1.1700224035856635,-0.587747532,-0.528895472,0.23701458552031457,0.044446765384230244,-0.584023082,0.06683809265923953,0.5022961516420946,0.1427364413134114,-0.604788259,1.2096901217830374,-0.202975519,-0.449091957,-0.080894873,-0.02458386,-1.064956674,-0.554842988,-0.781841502,-1.569508759,-1.362174453,0.5551435676465222,0.4050464598373831,-0.550162627,0.649936592019177,-0.414505971,0.2648185961223754,-0.471345764,0.31435753413634415,-1.328785407,-0.797006731,-0.943178288,-0.639218502,0.737042213907387,-0.097361445,-0.928773151,0.43097364354699996,0.4670706558554223,1.038417263953348,0.5144793991417326,-0.162260693,0.9127994612447359,-0.205223151,-0.573936477,1.5213917523312406,-0.597561875,0.10413596586896795,0.20546852519417544,1.0835300621375048,0.59070978818748,-0.495415769,1.0546574222520644,-0.961041417,0.5371566906697303,-1.05022757,-1.121246822,2.187009839589986,-0.450992151,-1.879304292,-0.295150231,-0.688828958,0.9312607758739541,0.2017387037544126,0.5184757432177773,-0.726132164,-0.086512199,-0.092064328,0.12319941014722768,-0.369469057,-0.601668878,0.3579693162699137,0.744443666281727,0.08297498196099866,-0.773687095,-0.168476152,-0.739633733,2.122549144748162,-1.432143423,0.12839891390703537,0.7707186413518362,-1.360434512,-1.078404997,1.0381660507656536,1.4170799098989497,-0.301051913,1.122457355248958,0.8359867170158067,-1.435869341,-0.416171261,0.4879577550347925,-1.450291056,-0.283216956,1.1060934137379739,0.3707967268154845,0.10597874366008152,-0.029471313,-0.570788975,-0.799293449,-1.116005691,-0.300508625,-0.821655489,0.4409931730110861,-1.349290247,-0.05498927,1.0276509868841353,-0.332762847,0.7490180348922346,1.2011964592018354,-0.323067788,-0.262958411,0.8749406405220769,0.2212390312619397,0.3875435661580957,0.7128107877704977,-0.438360446,-0.117122509,-0.794557646,0.8968155818345989,0.43209697237128275,-1.088136238
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,0.0721872012821813,-0.579560799,1.6128815135009025,1.9486795071422038,-0.450286617,-0.717485209,-1.852870217,-0.356838174,1.600697780052197,-0.498807604,2.1242283687010715,-2.617460288,-1.719185098,2.0104999690871064,-0.110049837,-1.517402024,-1.199774214,-0.963444494,-0.367615777,1.5823426555173778,0.567472526121032,-0.264848874,-3.687122438,-1.554821222,-0.620063324,0.7188761883321174,-1.391267554,-1.364197293,-0.426111163,-2.097270052,-1.160889369,-0.003640138,-0.407340147,-0.005219604,-1.163724059,0.454984718007657,0.6260636824318009,1.0582422639569424,-0.383018955,0.3855605006243363,0.6925359487817951,-0.134092598,-0.702536018,0.49315544217159196,-0.549144371,-0.118954795,0.7695018705058022,0.16650194845194347,0.5401264356145264,0.42150125422788126,0.023689274049614448,-0.543199489,0.6242514189799278,0.4131148106185844,-0.70886023,-0.248378722,-0.092516568,1.0065067873550178,0.14071278556193434,0.24489173357313668,1.2567405860536716,-0.792369992,-0.169247023,0.9754584356883004,0.21795938870178205,1.3343744692338924,0.6274678885981954,1.3848488947132007,-0.348188284,0.10174705619021217,0.2082800044772522,0.5914059333989016,0.43302602044595795,1.2975884341722026,-1.348598956,-0.582478546,0.15731013218969359,0.9150977783585958,0.10515161620034924,-1.530289021,0.14686231451681483,-0.888554718,0.21385801693686896,0.9285132267475482,-1.059082179,0.15260971618619212,1.1002879171762803,-1.561853429,0.13115263613263797,-0.82310501,-0.724512938,0.3438613715783942,-0.092269128,0.8143768766813024,-0.649330315,-1.246035173,-0.278314182,0.013816164046778224,-0.530534361,-0.277823699,-1.152930485,-1.860973227,0.6345163586944449,0.18882307578127708,-0.500934401,-0.21547471,0.0823410375177241,-0.90832874,-0.386634029,-0.107313929,-0.050246147,0.16207667054110314,1.3732921328492016,0.5346083691569453,-0.751033715,-0.406709156,-0.268333314,0.7154657998047116,1.159279116066962,-0.603790025,0.7036867459453082,-0.115191597,-1.024997506,0.195365646387536,-0.504087034,0.7045174095259416,-0.159316364,-0.333003087
WP_DNA_DAMAGE_RESPONSE,-0.108558067,-1.958099982,-0.780707748,-0.729467625,0.4387422978701113,0.724518861822603,-1.762590655,0.3112752163944712,-2.492670244,0.40821060850303964,0.26142932419841775,-0.142769803,-0.809923926,-0.728044109,1.5543090794443746,-1.199272606,1.230224533148131,-0.826609339,0.530571930449343,-1.497263948,0.5729373430674587,0.6774487117005308,-0.186628827,-1.833481194,-0.891615863,-1.091307864,-0.406541489,1.4473694846301546,1.1897476611019366,0.07284740951780669,-1.112884387,-0.358465973,-1.820039704,1.2805691122366387,-1.759020613,0.5336734504622986,-0.268057896,-0.561350492,1.3511516274131705,-0.316202696,-0.091353069,-1.022501338,-0.557252976,0.8215688870187502,-1.458201458,-0.576602768,-0.675787905,-0.340065186,0.032797393971894476,-0.012592818,0.2733037003960855,0.14704246202904594,2.1993685908154754,0.1557319350182332,-0.376454275,1.662051798545102,-0.579223147,0.05596820805372576,1.2679923022883148,-0.560947078,-1.637478076,-0.915229487,0.36892587508280406,-1.899985643,0.3546224155642734,-0.818329608,0.3315421778261261,0.10950548449260332,-0.627894379,-0.921598028,-1.977249059,0.8875231411180727,-0.344490826,1.122295823141682,3.271796538195927,0.028185620102448187,1.3063894224726789,0.41666200568934486,2.572897599678325,-1.2479675,2.359129986708309,-2.085740414,0.0010201557834814189,-2.018834114,-0.744795264,1.5530196348491474,-0.610566622,1.3826173533161437,-0.486160477,0.1989464767614196,0.15857237797680934,0.16979996819785573,-1.907613397,0.6219956684545581,-0.54271824,-2.016695628,-0.839761635,-0.898755224,-0.881380994,0.7827594939154167,0.6450896588317409,-0.111723682,-0.453671326,0.5705350531113179,2.247812797949911,2.1889686518029827,-1.663634241,-1.363114379,-0.912148556,-1.237359704,0.30316368601181054,-0.81693247,-1.67108672,0.2956160591915866,0.6097722232077858,0.7806275064753998,-0.374610126,0.805427852262797,0.9173500749165108,-0.67860322,-0.030585789,-1.197413616,2.581586450866982,2.9118812657617617,-0.234522937,-0.602994902,-0.124459818,-0.583588098
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,2.4068562552395396,-0.040674068,0.23156537533947064,-0.28186261,0.758184974225798,0.7170109786141957,-1.313865935,-0.819814704,0.6530638081911542,0.08821217622116259,-0.444903077,-0.569294347,0.7287081418787402,0.4607655298836885,0.9075025240628735,1.7179097309526996,1.7175366962254424,0.09040977669307954,-1.455371635,2.7445120483597383,-1.092636156,0.40786436579843016,0.5900222483206443,-0.203658536,-2.077757034,0.692698143803927,-0.309306814,1.1212155624273632,-0.468345043,2.1536518686804986,0.4074661328932299,-0.621072138,-0.781272381,-2.770524844,0.20497781624807104,-0.231210855,-1.041809107,-0.8223687,1.7485650229190386,2.3811460075634128,0.1510571479194237,0.21741924720616007,-0.243673244,0.41513692204408165,2.1411974312153568,4.8777548260356465,-0.532098938,-0.019288224,-0.136023688,0.05233121406670288,0.996264163551325,1.5988917413857517,-0.183444846,-1.799847518,-0.990114271,0.684635446667745,1.7431285347399947,1.4329881504626376,-1.227045968,-2.292175492,-3.124549246,-2.048987947,-3.578699247,0.9619636209363507,-1.773536229,-0.318264074,2.6017287997814433,-2.805013517,-1.936931111,3.7566881755562265,-0.485145676,0.10213669161340105,1.301367722404884,1.307050897146839,0.3104361486216449,1.111594665586612,1.157438465249471,4.055798660706015,0.01053739846027749,-0.615410826,0.6396257239188171,-2.418370883,2.0071530498542147,-0.980616595,0.9436519691235885,-1.095679789,0.7675014175455156,0.5567821787873297,0.8166417444449529,-0.728618685,-2.135041717,-0.536200747,-1.895955414,-1.059073567,0.24601038368817835,-0.507505121,-0.304570282,-2.169550681,1.4152115868077264,-0.251693417,-0.186766803,0.21496909737714537,1.3954624775775895,0.41870236628469526,-0.868967608,-1.296625133,-1.066610587,-1.094137442,-2.188218251,1.3981656585886761,-1.571512079,1.1725311620171464,1.520513852462119,0.30475263529367563,-1.370533581,-2.977258899,0.05095229766488644,0.9047743512687527,1.2962288315837458,-1.097573185,-0.699303081,-0.510730709,-2.409833694,-1.048467342,-0.717197193,-1.380878577,1.0613823008560404,-2.173192985
